"longitude","latitude","COUNTRY","MeanTemp","AnnPrec","soilclass","sand","silt","clay","cec","ph_cacl2","toc"
33.4194,50.5797,"UKR",7.5,607,"m",44.7,38.7,16.6,19.4,5.78,1.9
33.5267,34.8525,"CYP",19,380,"s",43.7,28.2,28,22.2,7.32,1.5
33.5716,51.0662,"UKR",6.9,612,"m",24.2,56.7,19.1,24.6,6.95,2.6
33.5902,51.5357,"UKR",6.4,614,"m",26.4,57.7,15.9,17.2,5.68,1.5
33.7096,49.2722,"UKR",8.3,536,"m",28.3,50.2,21.5,23.6,5.75,1.8
33.7432,49.6456,"UKR",7.8,558,"m",14.3,61.8,23.9,31.2,6,2.8
33.7695,51.9329,"UKR",6.2,601,"l",56.1,37.4,6.5,6.9,5.92,1.1
33.8656,35.0525,"CYP",19.1,388,"s",49.1,24.9,26,31.7,7.68,0.8
33.9124,50.0206,"UKR",7.7,562,"m",35.5,41.7,22.9,28.6,5.83,1.5
34.0214,51.4336,"UKR",6.5,607,"l",32.8,54.7,12.5,12.7,5.65,1
34.0272,50.5266,"UKR",7.1,596,"m",29.9,49.8,20.3,24.8,6.29,1.7
34.2364,51.7857,"UKR",6.1,607,"l",25.5,61,13.5,19.5,7.06,1.8
34.2972,50.9475,"UKR",6.6,611,"m",27.5,48.1,24.4,31.7,7.18,3
34.2996,49.0565,"UKR",8.4,521,"m",30.2,47.2,22.5,24.3,6.82,2.4
34.366,49.565,"UKR",7.5,561,"s",21.5,52.1,26.4,31.7,5.33,2.8
34.5494,50.0069,"UKR",7.1,578,"s",22.6,51.3,26.1,29,5.7,1.8
34.8086,50.4944,"UKR",6.7,598,"m",20.7,54.9,24.5,27.3,6.03,2.2
34.8566,51.1,"UKR",6.3,617,"m",20.5,55.7,23.8,28.8,6.3,2.5
35.1536,50.8708,"UKR",6.5,604,"m",16.5,59.5,23.9,23.5,6.85,1.9
4.0686,50.3967,"BEL",10,816,"m",26.4,53.4,20.2,13.5,7.27,1.3
4.0739,44.5315,"FRA",11,739,"l",53.2,39.2,7.6,22.7,6.23,2.5
4.1056,49.9583,"FRA",9.2,898,"m",35.2,44.9,19.8,19,5.78,3.6
4.131,44.0931,"FRA",13.2,741,"s",33.1,37.4,29.5,23.3,7.35,0.7
4.1664,49.5014,"FRA",10,710,"s",23,51.6,25.4,17.5,7.28,1.7
4.1764,43.6333,"FRA",14.1,730,"m",32.3,46.1,21.6,26.1,7.35,1.4
4.2256,49.0689,"FRA",10.2,635,"m",55.8,26.8,17.4,19.6,7.42,7.2
4.2725,48.5836,"FRA",10.2,640,"m",36.5,44.3,19.2,25.5,7.39,3.7
4.3464,48.1694,"FRA",10.3,688,"s",19.5,51,29.5,24,7.41,1.2
4.3931,47.7325,"FRA",10,800,"m",30.7,47,22.2,19.9,7.11,1.6
4.4392,47.2788,"FRA",9.2,871,"m",38.7,42.2,19.2,24.9,7.21,2.3
4.4417,51.7878,"NEL",9.7,780,"m",38.2,41,20.8,19,7.25,1
4.4711,46.8224,"FRA",10.4,793,"m",59.7,24.6,15.7,14.1,5.59,1.5
4.4964,51.3828,"BEL",9.9,788,"ll",85.1,14,0.9,10.3,4.89,2.4
4.5143,46.3762,"FRA",10.6,783,"m",57,27.3,15.7,8.5,4.69,1.1
4.5952,45.928,"FRA",10.4,800,"m",38.8,41.5,19.7,22.9,5.73,1.1
4.6601,45.0202,"FRA",11.2,825,"l",71.4,17.1,11.5,15.3,6.18,1.2
4.6761,50.8597,"BEL",10.2,783,"m",36.3,41.4,22.2,20.1,6.74,1.4
4.698,44.579,"FRA",12.9,842,"s",18.2,49,32.8,24.1,7.4,1.3
4.6997,52.7808,"NEL",9,771,"ll",94.1,2.9,3,6.6,6.59,1.2
4.7239,50.4847,"BEL",9.5,854,"m",11.2,67.8,21,17.6,7.26,1.5
4.7504,44.1216,"FRA",13.6,735,"s",21.9,49.4,28.6,24.7,7.43,1.2
4.7866,43.6651,"FRA",13.9,653,"m",39.7,43.5,16.8,19.1,7.08,2
4.8478,52.1466,"NEL",9.4,804,"ll",64.8,34.5,0.7,37.3,4.79,23
4.8575,49.5353,"FRA",9.7,863,"m",32,43.3,24.6,27,6.8,1.7
4.8797,49.9817,"BEL",8.5,1035,"m",37.5,45.8,16.7,11,5.03,3.1
4.9033,49.1022,"FRA",9.9,739,"s",25.5,45.3,29.2,23.8,7.06,2
4.9464,48.6494,"FRA",10.1,675,"s",27.3,43.8,28.9,28.3,7.27,0.6
5.0386,48.2047,"FRA",8.9,795,"m",41.4,38.8,19.9,32.8,7.25,3.7
5.0647,47.7394,"FRA",9,873,"m",43.1,32.4,24.5,31.6,7.05,2.3
5.1025,47.3027,"FRA",10.6,765,"s",42.2,28.4,29.4,27.9,7.34,1
5.1152,46.8506,"FRA",11,793,"m",44.5,34.4,21.1,22.2,5.7,1.4
5.1664,46.3993,"FRA",11,825,"m",35,41.1,23.9,24.5,5.19,2.1
5.1742,61.7386,"NOR",7.4,2364,"ll",78.4,20.6,1.1,16,4.59,8.5
5.2176,45.5013,"FRA",10.4,946,"l",34.9,52.5,12.6,14.6,5.6,1.4
5.2348,51.8932,"NEL",9.4,793,"m",36.3,42.4,21.3,24.1,5.8,0.9
5.2361,45.9591,"FRA",10.7,878,"l",38.4,47.4,14.1,14.8,5.6,1.2
5.2458,59.4819,"NOR",7.5,1535,"l",55.3,38.4,6.3,38.9,4.96,28
5.2951,45.0569,"FRA",11.7,867,"m",61.2,23.1,15.8,22.6,7.12,2
5.3817,60.6225,"NOR",7.3,2291,"ll",59.4,37.9,2.6,36.8,3.6,46
5.4056,50.8528,"BEL",9.8,810,"l",26.6,59.5,13.8,12.3,6.55,1.4
5.4109,43.7072,"FRA",13.1,651,"s",34.8,40.1,25,16.1,7.35,1.4
5.4161,44.1335,"FRA",9.7,843,"s",50.1,21,29,26.6,7.29,1.8
5.4286,60.17,"NOR",7.2,2122,"ll",60.4,38.7,0.9,8.1,4.05,9.6
5.4378,61.3411,"NOR",5,2544,"ll",67.3,31.7,0.9,12,5.16,0.8
5.5172,61.0533,"NOR",5.9,2560,"ll",82.2,16.6,1.2,11.7,6.34,2.7
5.5369,50.2775,"BEL",8.6,968,"m",45.2,33.7,21.1,19.3,5.38,2.8
5.5514,50.015,"BEL",8,1048,"l",40.3,44.8,14.9,17.7,4.96,2.6
5.5662,52.5288,"NEL",9.1,783,"s",34.9,39.4,25.7,24.9,7.15,1.9
5.5803,49.5881,"BEL",9.2,930,"l",52.3,34.8,13,12.6,4.74,1
5.5938,51.3102,"NEL",9.6,778,"ll",81.4,17.6,0.9,9.8,5.32,1.5
5.608,49.1232,"FRA",9.5,772,"m",24.5,54.2,21.3,19.2,5.99,1.3
5.6409,48.6779,"FRA",9.4,707,"s",42.3,31.7,26.1,35.5,7.33,3.2
5.6739,48.2233,"FRA",9.3,807,"l",47.5,38.4,14.1,23.6,7,1.4
5.6949,51.8004,"NEL",9.5,771,"s",30.7,42.1,27.2,19.4,7.03,1.3
5.7053,47.7772,"FRA",9.4,917,"l",49.4,38.6,12,10.6,4.84,1
5.7211,58.7317,"NOR",6.8,1446,"l",65.9,26.5,7.7,11.5,4.92,3.4
5.7503,53.1808,"NEL",8.8,793,"s",35.6,37.5,26.9,33.2,6.87,3.3
5.7525,47.3339,"FRA",10.3,942,"m",28.9,48.1,23,18.6,5.66,1.2
5.7883,46.4312,"FRA",7.6,1217,"m",31.8,50.4,17.8,27.8,7.01,2.8
5.8034,46.8833,"FRA",10.2,974,"m",41.3,41.4,17.3,36.1,7.2,3.5
5.8572,59.455,"NOR",5.7,1763,"l",58.2,30.9,10.8,11,5.09,3.8
5.8647,60.8356,"NOR",6.8,2561,"ll",71.1,27,1.9,8.7,4.29,4.9
5.8807,45.989,"FRA",10,959,"s",32.1,38.3,29.6,24.4,7.31,1.2
5.8878,50.8995,"NEL",9.8,806,"m",25.1,59.2,15.6,18.4,7.06,1.4
5.8958,45.5337,"FRA",10,936,"m",48.4,28,23.6,28.2,7.2,3.2
5.9076,45.0901,"FRA",9.4,941,"l",58.9,28.7,12.4,22,6.72,4.1
5.972,52.253,"NEL",9.3,776,"ll",81.1,17.2,1.6,7.4,5.27,2.4
5.9847,61.5006,"NOR",6.1,2241,"ll",61.7,37.4,0.9,11.5,4.91,4
5.9886,50.6272,"BEL",8.9,990,"l",50.9,36,13.1,13.5,5.39,2.9
5.9925,44.182,"FRA",11,774,"s",30,41.6,28.5,30.9,7.35,1.6
6.0075,62.2419,"NOR",6.3,2009,"ll",66.3,33,0.7,6.7,4.06,5.2
6.0221,43.7271,"FRA",11.5,770,"m",49.3,30.6,20,19.4,7.33,1
6.0344,61.9178,"NOR",7.1,1997,"ll",57.9,39.7,2.3,28.3,5.55,15
6.0601,43.2996,"FRA",13.2,748,"m",35.6,41.4,23,20.6,7.45,0.8
6.0717,44.6169,"FRA",6.3,1042,"m",52.1,31.3,16.6,22.5,6.45,2.9
6.2392,49.6261,"LUX",9,838,"l",55.9,36.6,7.5,4.6,4.9,1
6.25,51.25,"GER",10,790,"l",34.7,52.9,12.4,12.5,6.58,1.4
6.2659,52.4361,"NEL",9.2,769,"ll",86,13,0.9,5.8,4.76,2.2
6.2736,59.1286,"NOR",6.7,1840,"ll",66.8,29.8,3.4,13,4.95,5.5
6.28,49.1525,"FRA",9.4,787,"s",36.5,37.3,26.2,19.9,6.43,1.4
6.2835,53.3319,"NEL",8.7,796,"s",34.9,37.2,27.9,24.2,7.28,1.7
6.3138,48.7044,"FRA",9.3,774,"s",30.2,40.9,28.9,35.4,6.98,1.9
6.3333,49.9167,"GER",8.3,809,"m",66.7,10.9,22.4,24.6,7.17,2.2
6.3333,51.5833,"GER",10,772,"m",40.8,39.9,19.3,12.1,7.13,1
6.3476,47.7955,"FRA",9.6,972,"l",66,22.6,11.4,11.2,3.87,2.8
6.3524,48.2492,"FRA",9.1,872,"m",31.1,50.2,18.7,15.4,5.54,1.7
6.4063,47.3462,"FRA",9.7,1011,"m",32.3,50.6,17.1,16.4,6.07,1.5
6.4339,60.6122,"NOR",4.6,2259,"l",44.2,41.6,14.2,14.2,5.56,2.8
6.5089,45.5548,"FRA",6.5,1152,"m",43.7,40.3,16,21.2,6.37,2.9
6.5278,61.62,"NOR",4.9,1852,"ll",79.7,19.3,1,13.1,4.41,1.8
6.5319,60.0431,"NOR",5.5,1947,"ll",64.4,34.7,0.8,10.9,4.61,3.7
6.54,61.0689,"NOR",5.9,1928,"m",39.4,43.1,17.5,10.6,4.79,3.8
6.541,46.0147,"FRA",7.4,1114,"m",48.2,36.7,15.1,18.8,6.85,3.5
6.5833,50.25,"GER",7.7,878,"m",31.6,50.7,17.8,21.7,5.33,2.5
6.5868,44.6591,"FRA",8.8,840,"m",46.8,34.3,18.9,29.5,6.93,3.4
6.6162,52.8178,"NEL",8.8,782,"ll",90.3,8.8,0.9,20.7,5.7,2.8
6.6313,45.0209,"FRA",5,1182,"l",66.8,25.8,7.4,34.1,6.95,9.5
6.633,44.2034,"FRA",6.7,987,"m",42,38.7,19.3,29.6,6.86,3.7
6.6448,43.7768,"FRA",9.4,876,"s",37.5,32,30.4,31.5,7.33,1.6
6.6681,46.7108,"SIL",8.1,1056,"m",42.8,37.2,20,10.1,5.33,0.8
6.7,58.0803,"NOR",7.5,1558,"ll",58.8,36.6,4.6,13.4,4.95,4.6
6.7117,47.0172,"SIL",5.9,1348,"l",71,22.5,6.5,20.1,5.01,1.9
6.75,49.4167,"GER",9.3,753,"s",29.9,42.8,27.3,25.8,7.11,1.9
6.8194,59.8333,"NOR",4.4,1661,"l",56.4,37.8,5.8,11.4,4.92,3.1
6.8475,62.4756,"NOR",6.6,1460,"ll",72.5,26.5,1,15.8,5.27,4.4
6.8508,58.8819,"NOR",4.2,1831,"l",40.7,58.1,1.3,9.4,5.01,4.5
6.9036,46.3328,"SIL",10,787,"m",37.9,46.7,15.4,18.6,7.19,1.5
6.9167,51.75,"GER",9.8,803,"ll",85.4,13.7,0.9,11.6,5.78,1.1
6.9392,52.8736,"NEL",8.9,780,"ll",73.9,25.1,1,14.4,4.8,5.6
6.9496,49.1738,"FRA",9,785,"s",34.6,38.9,26.6,17.7,7.02,1.4
6.9945,48.7171,"FRA",9.3,741,"s",28.6,42.4,28.9,32.9,7.27,2.4
7.0243,48.2739,"FRA",9.1,771,"ll",86.7,5.9,7.4,23.1,5.65,2.6
7.0833,52.0833,"GER",9.1,800,"s",44.6,26.7,28.6,30.5,6.63,1.9
7.1047,61.8919,"NOR",5.9,1196,"ll",64.1,32.9,3,13.2,5.59,3.1
7.1088,47.8116,"FRA",9.6,777,"m",40,41,18.9,6.1,3.95,1.5
7.1164,60.8583,"NOR",5.5,1334,"m",36.2,44.7,19.1,11.7,4.86,1.8
7.1667,49.1667,"GER",8.9,783,"s",38.2,30.4,31.4,36.1,7.19,2.2
7.1667,49.6667,"GER",7.9,786,"s",38.5,36.4,25.2,21.6,5.94,1.1
7.1774,45.1347,"ITA",11.5,800,"l",69.6,19.3,11.1,9.6,7.19,1
7.1958,58.2872,"NOR",6.8,1530,"ll",91.9,7,1.1,9.9,4.62,2.7
7.2012,43.8027,"FRA",14.4,815,"s",6.6,56.7,36.7,26.2,7.31,2.1
7.2283,61.3203,"NOR",3.9,1234,"l",60.4,33.4,6.3,9.2,4.53,2.6
7.25,53.5,"GER",8.8,788,"ll",70.7,27.1,2.2,9.6,4.28,3.2
7.3303,62.9294,"NOR",6.4,1277,"l",52.7,41.6,5.7,13.3,5.47,4.2
7.3333,52.3333,"GER",9.1,786,"ll",96.1,3,0.9,11.3,4.69,1.3
7.3739,44.6326,"ITA",12.4,763,"l",57.8,30.1,12.1,17.1,5.12,2.2
7.4178,58.4767,"NOR",5.8,1492,"ll",88.5,9.8,1.7,14.8,4.88,5.3
7.4539,59.6431,"NOR",1.1,1355,"ll",67,32,1,9,5.58,2.6
7.5,50.0833,"GER",7.8,756,"m",47,34.4,18.6,15.4,5.77,2.8
7.5225,59.1736,"NOR",5,1247,"l",65.1,29.6,5.3,7.9,4.26,3
7.5761,46.8258,"SIL",8.8,914,"l",62.6,24.3,13.1,25.6,7.11,3.5
7.5833,47.75,"GER",9.7,772,"l",30.1,56.4,13.5,15.2,6.65,1.2
7.5833,50.5833,"GER",8.4,817,"m",36.3,45.6,18.1,14.5,5.84,1.9
7.5833,52.5833,"GER",9,791,"ll",84.3,14.7,1,10.1,5.31,1.5
7.5833,53.5833,"GER",8.8,789,"ll",81.7,17.4,1,15.2,5.16,2.8
7.6044,46.3053,"SIL",9,805,"l",46,40.5,13.5,19.5,7.22,2.8
7.6075,47.1281,"SIL",9,930,"l",56.2,30.1,13.7,19.5,5.87,2.5
7.6177,44.5596,"ITA",12.7,746,"m",35.3,45,19.8,15.9,7.18,1.1
7.6667,49.5,"GER",8.6,669,"m",29.3,49.1,21.6,17.6,5.9,1.1
7.6797,48.7387,"FRA",10,640,"l",57.2,30.9,11.9,14.7,5.7,1.1
7.6814,44.9511,"ITA",12.8,802,"l",52.7,33.4,13.9,7.3,5.28,0.5
7.7697,62.5092,"NOR",5.8,951,"ll",87.7,11.4,0.9,7.9,4.67,1.3
7.7867,58.2056,"NOR",7.1,1318,"ll",67.7,29.6,2.7,6.7,4.92,2.2
7.7994,45.4212,"ITA",11.6,847,"l",54.3,34.6,11.1,11.4,4.82,1.2
7.8333,50.4167,"GER",8.9,715,"m",41.4,38.2,20.4,6.8,5.03,1.5
7.8333,51.3333,"GER",8.3,934,"l",25.4,60,14.6,14.7,6.67,1.5
7.8333,52.9167,"GER",8.6,797,"ll",78.3,18.8,2.9,11.7,5.12,1.9
7.8783,47.5736,"SIL",9.7,904,"l",31.8,54.6,13.6,14.1,5.55,1.3
7.9036,61.9564,"NOR",2.8,681,"l",79.3,14.4,6.3,19.3,4.68,4.4
7.9167,49.6667,"GER",7.7,755,"l",63.2,23.5,13.3,14.5,7.18,1.2
7.9167,51.6667,"GER",9.4,808,"l",30.3,54.8,14.9,18.9,6.89,1.5
7.9429,44.4001,"ITA",12.5,754,"m",42.3,39.2,18.5,14.7,4.71,1.4
8.0833,48.6667,"GER",10.3,703,"m",32.2,51,16.7,14.8,7.17,0.7
8.0833,52.0833,"GER",9.2,828,"m",48.6,31.2,20.2,15.2,5.45,1.8
8.0967,44.7787,"ITA",12.9,719,"s",23.1,45.8,31.1,23.3,7.21,1.4
8.1558,46.7344,"SIL",8.8,1103,"l",53.2,35,11.9,15.6,5.08,1.9
8.1667,48.0833,"GER",6.2,1308,"l",63.7,29.3,7,12.7,4.85,3.3
8.1667,50.5833,"GER",7.8,847,"m",39.4,42.1,18.5,25.9,5.44,2.8
8.2394,59.7428,"NOR",0,994,"ll",68.7,30.3,1,9.9,4.32,5.2
8.25,52.5,"GER",8.9,797,"ll",57.4,41.7,0.9,45.3,5.03,28
8.2633,60.4864,"NOR",0.3,858,"ll",60.1,35.5,4.4,18.2,5.9,4.5
8.2958,45.5811,"ITA",11.3,965,"l",48.2,38.5,13.3,10,4.7,1.5
8.2977,44.4529,"ITA",12.7,822,"m",23.4,52.5,24.1,24.7,7.33,1
8.3325,47.1269,"SIL",9.2,1123,"m",49.7,35.2,15.1,20.3,5.47,2.4
8.3333,52.1667,"GER",8.8,843,"l",30.6,56.2,13.2,11.4,6.37,1
8.3411,61.2075,"NOR",1.7,655,"l",56.6,30.9,12.5,20,5.12,4.8
8.3786,40.7358,"ITA",16.3,579,"m",42.2,37.5,20.3,24.3,6.75,2
8.3791,45.9918,"ITA",11.3,1053,"l",49.1,38.7,12.3,5.7,4.61,1
8.3991,45.2542,"ITA",12.3,897,"l",57.2,31,11.8,15.2,5.2,1.3
8.4053,60.8731,"NOR",0.9,734,"ll",63,36.1,0.9,22,5.1,8.5
8.4567,58.3433,"NOR",7.3,1160,"l",72.9,20.5,6.6,9.7,4.49,2
8.4625,58.7425,"NOR",6.2,1040,"ll",52.1,45.4,2.5,35.2,5.19,20
8.5,50.6667,"GER",8.5,785,"m",46.5,36.1,17.5,15.3,5.72,1.6
8.5,56.1167,"DEN",7.5,838,"ll",83.8,13.2,3,11.6,5.32,1.6
8.5067,47.7442,"SIL",8.2,1032,"s",31.4,42,26.6,33,7.13,2.3
8.5131,59.1606,"NOR",4.7,909,"ll",91.5,7.7,0.8,9,3.82,2.6
8.5833,48.8333,"GER",9.3,800,"m",48,35.9,16.1,13.3,4.78,1.9
8.5833,53.25,"GER",8.7,752,"s",28.8,41.9,29.3,36.4,6.43,3.4
8.6025,47.3931,"SIL",9.2,1085,"m",53.1,26.1,20.8,22.9,7.08,2
8.6214,46.8947,"SIL",9.6,1161,"l",53,35.3,11.8,19.7,6.9,2.6
8.65,56.9333,"DEN",7.6,857,"l",58.5,27.9,13.6,18.8,5.72,1.7
8.6633,45.5688,"ITA",11.6,1074,"l",55.3,33.8,10.9,5.6,5.07,1.8
8.6647,62.6561,"NOR",5.4,1052,"ll",48.2,48.5,3.3,6.9,5.01,2.5
8.6667,50.4167,"GER",9.2,691,"s",11.6,62.8,25.6,18,6.89,1.3
8.6667,51.3333,"GER",6.2,1194,"m",34.4,46.1,19.5,12.9,5.58,2.3
8.7254,44.7341,"ITA",12.9,992,"m",49,34.8,16.2,23.2,7.15,2.6
8.7372,39.6914,"ITA",16.5,546,"s",45.2,26.1,28.8,22.1,6.38,0.9
8.745,39.3142,"ITA",16.1,539,"s",27.1,39.8,33.1,20.6,6.96,1.1
8.75,48.0833,"GER",8,1004,"l",50.5,35.3,14.1,37.1,5.99,5.9
8.75,49.1667,"GER",10.1,703,"m",31.6,49.9,18.5,20.5,7.26,1.2
8.7833,55.85,"DEN",7.7,833,"ll",92.3,6.7,1.1,7.1,5.11,1.6
8.8333,51.5,"GER",7.6,975,"l",30.3,58.1,11.6,16.3,6.27,1.8
8.865,40.1169,"ITA",15.3,685,"m",42.5,37,20.5,24.8,5.36,2.2
8.9037,45.1553,"ITA",12.8,979,"m",47.5,33.8,18.6,8,5.04,1.1
8.9167,48.5,"GER",8.9,794,"m",28.3,49.3,22.4,24.2,6.67,1.4
8.9167,49.9167,"GER",9.9,651,"l",58.7,29.7,11.5,11.4,5.56,0.9
8.9167,52.8333,"GER",8.7,741,"l",36,57.1,6.9,9,5.87,1.5
8.9453,61.1756,"NOR",0.8,649,"l",58.1,36,5.9,13.4,4.36,3.7
8.9464,61.8583,"NOR",2.9,624,"ll",60.1,35.6,4.3,11.3,5.15,2.5
8.9664,46.1606,"SIL",11.7,1291,"m",37.9,46.9,15.2,9.9,5.59,2.2
8.9703,40.6242,"ITA",15.6,646,"s",48.7,24.7,26.7,6.7,5.11,1.2
8.9747,62.0989,"NOR",2,719,"m",23,57,20,21.4,5.89,3.7
8.9839,63.2022,"NOR",5.4,1243,"ll",67.6,31.2,1.2,11.4,4.86,3.3
9,50.1667,"GER",9.9,638,"s",31.9,42.5,25.6,22.3,6.61,0.9
9,53.8333,"GER",8.4,779,"l",58.6,31.1,10.3,12.3,5.37,0.9
9.0167,56.2833,"DEN",7.5,785,"ll",98.9,0.1,1,4.4,5.01,2.3
9.0414,63.5156,"NOR",5.2,1240,"ll",56.1,43.1,0.8,42.9,5.61,25
9.0667,55.4833,"DEN",7.5,871,"l",61.1,28.4,10.5,12.3,5.49,1.6
9.0764,58.7883,"NOR",6.9,863,"ll",85,13.9,1.1,9.9,4.86,2.6
9.0833,52.6667,"GER",8.6,749,"ll",91.5,7.1,1.5,9.8,5.16,1.3
9.0833,53,"GER",8.8,717,"ll",75.7,21.6,2.7,9.4,5.59,2.4
9.0833,54.6667,"GER",8,834,"ll",86.9,6.5,6.6,4.9,4.19,1.5
9.1167,54.9,"DEN",7.8,854,"ll",94.2,4.6,1.2,5.8,5.62,1.5
9.135,42.435,"FRA",12.6,752,"m",39.2,43,17.8,9.2,5.34,1.8
9.1447,41.5411,"FRA",15.5,564,"l",57.7,29.5,12.8,6,4.86,1.4
9.1589,39.3311,"ITA",15.9,438,"m",46.1,31,22.9,28.6,7.29,0.7
9.176,41.972,"FRA",11.5,736,"ll",63.8,31.4,4.8,6.9,4.84,1.9
9.1808,60.0314,"NOR",3.8,706,"ll",68.1,31,0.8,10,4.45,2.6
9.1886,60.5217,"NOR",2.5,667,"ll",67,28.3,4.6,14.1,5.11,2.4
9.2153,47.5917,"SIL",8.8,1026,"m",39.9,41.2,18.9,16.2,6.67,1.8
9.2311,40.97,"ITA",15.1,605,"l",59.8,29.1,11.1,6.2,4.35,1.6
9.25,50.75,"GER",8.5,706,"l",57.2,31.6,11.2,14.2,6.51,1.5
9.25,51.3333,"GER",8.3,809,"m",24.7,57.2,18.1,17.5,6.03,1.2
9.2671,45.2748,"ITA",13,931,"m",43,33.5,23.5,25.2,5.8,1.2
9.2808,40.1592,"ITA",12.3,830,"l",69.8,24,6.2,13,4.86,2.1
9.3236,59.2689,"NOR",6,771,"l",35.8,52.9,11.3,9.4,4.69,2.3
9.3333,48.1667,"GER",7.8,956,"s",31.5,42.9,25.6,34.9,7.12,2.8
9.3333,48.5,"GER",7.2,946,"s",19.7,50.6,29.7,16.4,6.04,1.9
9.3469,39.6053,"ITA",15.6,463,"s",44.1,30.1,25.8,16.2,5.11,1.9
9.3672,46.7511,"SIL",4.8,1247,"m",49.5,31.7,18.8,20.2,6.65,2.9
9.4061,46.1666,"ITA",12.2,1147,"m",31,46.1,22.9,22.9,7.47,1.9
9.4167,48.9167,"GER",9.4,679,"m",24.9,51.1,24,23.8,6.21,1.6
9.4167,54.0833,"GER",8.3,820,"ll",77.5,19.6,2.9,13.4,5.93,2.3
9.4849,45.6757,"ITA",12.3,1042,"m",51,32.3,16.7,16.5,5.24,1.4
9.5,49.3333,"GER",10,654,"m",21.1,60.4,18.5,14.8,7.12,0.9
9.5,49.8333,"GER",9,710,"l",66.9,22,11.1,6.8,5.72,1.1
9.5,52,"GER",9,687,"m",43.4,34.7,21.9,18.1,6.93,1.7
9.5258,40.7497,"ITA",15.3,582,"l",78.9,14.1,7,11.2,4.55,1.5
9.5833,47.5833,"GER",9.2,1073,"l",55.2,31.4,13.4,21.8,6.91,2.5
9.5833,47.75,"GER",9,1001,"m",41.2,37.9,20.8,17.7,6.15,1.8
9.5833,53.3333,"GER",8.4,742,"ll",83.7,15.2,1.1,9,5.01,2.3
9.6072,63.1947,"NOR",4.3,1016,"ll",56.9,39.5,3.7,13.9,4.8,4
9.6089,47.3048,"AUS",9,1126,"m",39.3,40.8,19.9,29.8,7.17,4
9.6606,46.1705,"ITA",12.1,1045,"m",37.6,47.4,15,21.6,7.23,1.6
9.6667,54.0833,"GER",8,830,"l",71.4,23.6,5,11.6,5.74,0.9
9.6729,44.4881,"ITA",11.6,903,"l",55.9,29.6,14.5,23.9,6.2,3.4
9.6833,56.25,"DEN",7.5,697,"l",74,15.3,10.6,9.2,5.3,1.1
9.6875,61.6761,"NOR",1.7,649,"l",56.3,38.1,5.6,18,4.88,3.1
9.7167,56.55,"DEN",7.5,695,"ll",77.2,21.4,1.4,8.7,6.01,1.5
9.7486,60.1186,"NOR",4.8,696,"ll",48.1,48.4,3.4,4.8,5.59,1.7
9.75,48.0833,"GER",8,916,"m",35.8,46.9,17.3,10.1,5.59,1.4
9.75,51.4167,"GER",8.2,735,"m",40.7,36,23.4,28.2,7.2,2.4
9.75,53.6667,"GER",8.5,759,"l",77.6,17.2,5.2,10.6,4.98,2.1
9.8178,61.3147,"NOR",1.6,644,"ll",65,34.1,0.9,13.8,4.97,2.2
9.8333,50.1667,"GER",8.5,677,"m",45.3,39.1,15.6,9.1,5.86,1.3
9.8333,51.3333,"GER",8.4,675,"m",24,53.3,22.7,15.3,6.14,1
9.8333,52.5833,"GER",8.8,655,"ll",92.2,7,0.8,12.1,6.28,1.5
9.8333,53.0833,"GER",8.3,723,"l",64.2,29.5,6.3,9.3,5.54,1.2
9.8673,44.9932,"ITA",13,772,"s",13.4,52.9,33.8,30.5,7.37,1
9.9114,62.1464,"NOR",0.7,710,"l",43.6,45.8,10.7,23,5.8,5.2
9.9167,50.5,"GER",6.9,908,"m",52.8,30.3,16.9,23.7,4.91,3.2
9.95,57.1833,"DEN",7.5,645,"ll",82.6,15,2.4,9.7,4.99,1.7
9.96,62.8342,"NOR",2.9,829,"ll",53.3,42.1,4.6,15.6,5.07,4.6
9.9667,57.35,"DEN",7.4,659,"l",78.3,15.4,6.3,11.4,6.01,2
